"District_Name","RuralandUrban","households","Livable","Dilapidated","Latrine_premise","household_rural","houshold_urban","rural_livable","rural_dilapidated","rural_premise","urban_livable","urban_dilapidated","urban_premise"
"Baleshwar","Urban",100,36617012910.91881,167078.08800000002,1577959.7200000002,0.0,36618757948.72681,0.0,0.0,0.0,36617012910.91881,167078.08800000002,1577959.7200000002
"Bhadrak","Rural",100,64.3,8.9,16.0,89.2,0.0,64.3,8.9,16.0,0.0,0.0,0.0
"Bhadrak","Total",100,63.0,8.8,20.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bhadrak","Urban",100,52.7,7.4,51.8,0.0,111.9,0.0,0.0,0.0,52.7,7.4,51.8
"Kendrapara","Rural",100,3277930900.30718,108027.075,227577.038,3278266504.42018,0.0,3277930900.30718,108027.075,227577.038,0.0,0.0,0.0
"Kendrapara","Total",100,3692858862.371381,108027.075,256384.25800000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Kendrapara","Urban",100,11991418103.65538,126751.76800000001,832528.6579999999,0.0,11992377384.08138,0.0,0.0,0.0,11991418103.65538,126751.76800000001,832528.6579999999
"Jagatsinghapur","Rural",100,57.3,7.1,22.1,86.5,0.0,57.3,7.1,22.1,0.0,0.0,0.0
"Jagatsinghapur","Total",100,57.3,6.7,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Jagatsinghapur","Urban",100,57.2,3.7,44.8,0.0,105.7,0.0,0.0,0.0,57.2,3.7,44.8
"Cuttack","Rural",100,55.0,10.1,22.4,87.5,0.0,55.0,10.1,22.4,0.0,0.0,0.0
"Cuttack","Total",100,50.4,9.2,36.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Cuttack","Urban",100,36.6,6.4,78.0,0.0,121.0,0.0,0.0,0.0,36.6,6.4,78.0
"Jajapur","Rural",100,6643874903.679359,266770.032,363611.208,6644505284.919359,0.0,6643874903.679359,266770.032,363611.208,0.0,0.0,0.0
"Jajapur","Total",100,7645464085.13856,257634.072,418426.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Jajapur","Urban",100,20432419301.76768,127903.44000000002,1118241.504,0.0,20433665446.71168,0.0,0.0,0.0,20432419301.76768,127903.44000000002,1118241.504
"Dhenkanal","Rural",100,65.5,11.5,14.2,91.2,0.0,65.5,11.5,14.2,0.0,0.0,0.0
"Dhenkanal","Total",100,63.4,11.2,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Dhenkanal","Urban",100,41.8,7.6,59.8,0.0,109.19999999999999,0.0,0.0,0.0,41.8,7.6,59.8
"Anugul","Rural",100,2709775299.86847,152858.52,212728.107,2710140886.49547,0.0,2709775299.86847,152858.52,212728.107,0.0,0.0,0.0
"Anugul","Total",100,3910514055.4988103,141394.131,306990.86100000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Anugul","Urban",100,10384767616.262402,84072.186,815245.4400000001,0.0,10385666933.888403,0.0,0.0,0.0,10384767616.262402,84072.186,815245.4400000001
"Nayagarh","Rural",100,64.3,12.2,15.9,92.4,0.0,64.3,12.2,15.9,0.0,0.0,0.0
"Nayagarh","Total",100,63.1,11.8,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Nayagarh","Urban",100,48.5,7.6,55.8,0.0,111.89999999999999,0.0,0.0,0.0,48.5,7.6,55.8
"Khordha","Rural",100,9278157277.040071,191392.20500000002,412056.159,9278760725.404072,0.0,9278157277.040071,191392.20500000002,412056.159,0.0,0.0,0.0
"Khordha","Total",100,23879847417.95559,155365.437,1060537.983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Khordha","Urban",100,38836439749.796135,114835.32299999999,1724781.5179999997,0.0,38838279366.63713,0.0,0.0,0.0,38836439749.796135,114835.32299999999,1724781.5179999997
"Puri","Rural",100,4501666436.124,190257.75999999998,265001.88,4502121695.764,0.0,4501666436.124,190257.75999999998,265001.88,0.0,0.0,0.0
"Puri","Total",100,6867926998.702002,176667.92,404297.74000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Puri","Urban",100,21152060882.557003,98526.34,1245169.09,0.0,21153404577.987003,0.0,0.0,0.0,21152060882.557003,98526.34,1245169.09
"Ganjam","Rural",100,23787254216.01551,335257.945,674044.921,23788263518.88151,0.0,23787254216.01551,335257.945,674044.921,0.0,0.0,0.0
"Ganjam","Total",100,35494070427.03885,303496.66599999997,1005773.835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ganjam","Urban",100,81325010487.21535,183509.61200000002,2304457.2430000002,0.0,81327498454.07034,0.0,0.0,0.0,81325010487.21535,183509.61200000002,2304457.2430000002
"Gajapati","Rural",100,424018056.5710301,34091.203,73382.759,424125530.5330301,0.0,424018056.5710301,34091.203,73382.759,0.0,0.0,0.0
"Gajapati","Total",100,604309198.73509,33513.386,104584.87700000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Gajapati","Urban",100,1893056992.7226305,28890.850000000002,327622.23900000006,0.0,1893413505.8116305,0.0,0.0,0.0,1893056992.7226305,28890.850000000002,327622.23900000006
"Kandhamal","Rural",100,338593671.42300004,48385.26,46185.93,338688242.61300004,0.0,338593671.42300004,48385.26,46185.93,0.0,0.0,0.0
"Kandhamal","Total",100,596569802.031,48385.26,81375.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Kandhamal","Urban",100,3036594037.3650002,46919.04,414207.14999999997,0.0,3037055163.5550003,0.0,0.0,0.0,3036594037.3650002,46919.04,414207.14999999997
"Baudh","Rural",100,175161519.21960002,20734.614,39704.58,175221958.41360003,0.0,175161519.21960002,20734.614,39704.58,0.0,0.0,0.0
"Baudh","Total",100,210193823.06352004,20734.614,47645.49600000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Baudh","Urban",100,998420659.5517199,23822.748000000003,226316.106,0.0,998670798.4057199,0.0,0.0,0.0,998420659.5517199,23822.748000000003,226316.106
"Subarnapur","Rural",100,294135401.85631,43933.17600000001,48204.457,294227539.48931,0.0,294135401.85631,43933.17600000001,48204.457,0.0,0.0,0.0
"Subarnapur","Total",100,383492992.29367006,43322.992999999995,62848.849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Subarnapur","Urban",100,1452060844.6070998,35390.613999999994,237971.37,0.0,1452334206.5910997,0.0,0.0,0.0,1452060844.6070998,35390.613999999994,237971.37
"Balangir","Rural",100,2746383017.06909,115429.79000000001,166548.697,2746664995.55609,0.0,2746383017.06909,115429.79000000001,166548.697,0.0,0.0,0.0
"Balangir","Total",100,4105978570.0735903,115429.79000000001,248998.547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Balangir","Urban",100,15798500325.91229,112131.796,958067.257,0.0,15799570524.96529,0.0,0.0,0.0,15798500325.91229,112131.796,958067.257
"Nuapada","Rural",100,473159056.12347996,29298.336,77518.514,473265872.97348,0.0,473159056.12347996,29298.336,77518.514,0.0,0.0,0.0
"Nuapada","Total",100,540220969.5898,29908.718,88505.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Nuapada","Urban",100,1803220339.8721597,39674.83,295424.888,0.0,1803555439.5901597,0.0,0.0,0.0,1803220339.8721597,39674.83,295424.888
"Kalahandi","Rural",100,2038942991.3920197,148225.686,129303.25799999999,2039220520.3360198,0.0,2038942991.3920197,148225.686,129303.25799999999,0.0,0.0,0.0
"Kalahandi","Total",100,2909223536.4983697,146648.817,184493.67299999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Kalahandi","Urban",100,14620713157.78668,108803.96100000001,927198.972,0.0,14621749160.71968,0.0,0.0,0.0,14620713157.78668,108803.96100000001,927198.972
"Rayagada","Rural",100,618322124.5878601,55170.927,63882.126000000004,618441177.6408602,0.0,618322124.5878601,55170.927,63882.126000000004,0.0,0.0,0.0
"Rayagada","Total",100,1386540521.80308,53235.105,143250.828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Rayagada","Urban",100,5667952808.722051,41620.172999999995,585586.155,0.0,5668580015.050051,0.0,0.0,0.0,5667952808.722051,41620.172999999995,585586.155
"Nabarangapur","Rural",100,864611298.2512801,53721.624,70814.868,864735834.74328,0.0,864611298.2512801,53721.624,70814.868,0.0,0.0,0.0
"Nabarangapur","Total",100,1386359495.4718802,53721.624,113547.97800000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Nabarangapur","Urban",100,7960386780.45144,59826.354,651985.164,0.0,7961098591.9694395,0.0,0.0,0.0,7960386780.45144,59826.354,651985.164
"Koraput","Rural",100,1560809192.57938,73121.291,113131.05399999999,1560995444.9243798,0.0,1560809192.57938,73121.291,113131.05399999999,0.0,0.0,0.0
"Koraput","Total",100,3311960969.61966,74500.93800000001,240058.57799999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Koraput","Urban",100,12353233731.512411,77260.23199999999,895390.903,0.0,12354206382.647411,0.0,0.0,0.0,12353233731.512411,77260.23199999999,895390.903
"Malkangiri","Rural",100,225602657.3184,45376.208000000006,36791.52,225684825.0464,0.0,225602657.3184,45376.208000000006,36791.52,0.0,0.0,0.0
"Malkangiri","Total",100,349684118.84352005,45989.4,57026.85600000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Malkangiri","Urban",100,1793541125.6812801,51508.128000000004,292492.58400000003,0.0,1793885126.3932803,0.0,0.0,0.0,1793541125.6812801,51508.128000000004,292492.58400000003
"Koriya","Rural",100,369045870.95565003,14496.174,56007.94500000001,369116375.07465005,0.0,369045870.95565003,14496.174,56007.94500000001,0.0,0.0,0.0
"Koriya","Total",100,1015961574.16026,12519.422999999999,154186.57799999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Koriya","Urban",100,2574637664.43177,8565.921,390737.78099999996,0.0,2575036968.13377,0.0,0.0,0.0,2574637664.43177,8565.921,390737.78099999996
"Surguja","Rural",100,49.0,2.1,21.5,72.6,0.0,49.0,2.1,21.5,0.0,0.0,0.0
"Surguja","Total",100,47.2,2.1,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Surguja","Urban",100,29.4,1.6,61.3,0.0,92.29999999999998,0.0,0.0,0.0,29.4,1.6,61.3
"Jashpur","Rural",100,41.9,1.8,11.8,55.5,0.0,41.9,1.8,11.8,0.0,0.0,0.0
"Jashpur","Total",100,41.6,1.7,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Jashpur","Urban",100,37.8,1.2,42.2,0.0,81.2,0.0,0.0,0.0,37.8,1.2,42.2
"Raigarh","Rural",100,9020712532.0,126441.6,342446.0,9021181419.6,0.0,9020712532.0,126441.6,342446.0,0.0,0.0,0.0
"Raigarh","Total",100,13392288605.2,121173.2,508400.60000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Raigarh","Urban",100,39760525237.2,79026.0,1509396.5999999999,0.0,39762113659.799995,0.0,0.0,0.0,39760525237.2,79026.0,1509396.5999999999
"Korba","Rural",100,54.4,3.2,11.9,69.5,0.0,54.4,3.2,11.9,0.0,0.0,0.0
"Korba","Total",100,45.8,2.6,28.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Korba","Urban",100,29.7,1.6,58.6,0.0,89.89999999999999,0.0,0.0,0.0,29.7,1.6,58.6
"Janjgir - Champa","Rural",100,2885795842.4339,90703.59199999999,178167.77,2886064713.7959,0.0,2885795842.4339,90703.59199999999,178167.77,0.0,0.0,0.0
"Janjgir - Champa","Total",100,3987645164.09048,87464.17800000001,246195.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Janjgir - Champa","Urban",100,11648121400.36956,61548.866,719149.908,0.0,11648902099.14356,0.0,0.0,0.0,11648121400.36956,61548.866,719149.908
"Bilaspur","Rural",100,242178040.65376002,19861.712000000003,63404.696,242261307.06176004,0.0,242178040.65376002,19861.712000000003,63404.696,0.0,0.0,0.0
"Bilaspur","Total",100,405575272.90208006,17951.932,106183.76800000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bilaspur","Urban",100,958499835.5995201,11840.636,250945.092,0.0,958762621.3275201,0.0,0.0,0.0,958499835.5995201,11840.636,250945.092
"Kabeerdham","Rural",100,608894118.6084,50996.612,74027.34,609019142.5604,0.0,608894118.6084,50996.612,74027.34,0.0,0.0,0.0
"Kabeerdham","Total",100,893044707.29232,50174.085999999996,108573.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Kabeerdham","Urban",100,3348917652.3462,41948.826,407150.37,0.0,3349366751.5422,0.0,0.0,0.0,3348917652.3462,41948.826,407150.37
"Rajnandgaon","Rural",100,4371139040.42465,52262.522000000004,284369.605,4371475672.55165,0.0,4371139040.42465,52262.522000000004,284369.605,0.0,0.0,0.0
"Rajnandgaon","Total",100,5906944649.2225,49188.256,384283.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Rajnandgaon","Urban",100,12569978213.54548,38428.325000000004,817754.756,0.0,12570834396.626482,0.0,0.0,0.0,12569978213.54548,38428.325000000004,817754.756
"Durg","Rural",100,52.4,5.0,14.0,71.4,0.0,52.4,5.0,14.0,0.0,0.0,0.0
"Durg","Total",100,43.5,3.9,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Durg","Urban",100,29.6,2.2,62.6,0.0,94.4,0.0,0.0,0.0,29.6,2.2,62.6
"Raipur","Rural",100,57.0,5.9,12.9,75.80000000000001,0.0,57.0,5.9,12.9,0.0,0.0,0.0
"Raipur","Total",100,47.7,4.9,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Raipur","Urban",100,30.1,2.9,65.0,0.0,98.0,0.0,0.0,0.0,30.1,2.9,65.0
"Mahasamund","Rural",100,60.0,4.6,15.2,79.8,0.0,60.0,4.6,15.2,0.0,0.0,0.0
"Mahasamund","Total",100,58.1,4.6,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Mahasamund","Urban",100,41.2,4.1,50.1,0.0,95.4,0.0,0.0,0.0,41.2,4.1,50.1
"Dhamtari","Rural",100,55.1,4.2,24.2,83.5,0.0,55.1,4.2,24.2,0.0,0.0,0.0
"Dhamtari","Total",100,52.1,4.1,29.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Dhamtari","Urban",100,39.2,3.5,53.6,0.0,96.30000000000001,0.0,0.0,0.0,39.2,3.5,53.6
"Uttar Bastar Kanker","Rural",100,830150679.7918801,22468.23,110843.26800000001,830283991.2898802,0.0,830150679.7918801,22468.23,110843.26800000001,0.0,0.0,0.0
"Uttar Bastar Kanker","Total",100,1104997864.31757,22468.23,147541.37699999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Uttar Bastar Kanker","Urban",100,3415957864.81929,23966.112,456105.069,0.0,3416437936.00029,0.0,0.0,0.0,3415957864.81929,23966.112,456105.069
"Bastar","Rural",100,2776012664.9053903,48048.766,196434.66100000002,2776257148.33239,0.0,2776012664.9053903,48048.766,196434.66100000002,0.0,0.0,0.0
"Bastar","Total",100,4054176769.61003,46635.567,286879.397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bastar","Urban",100,12182501622.9661,40982.771,862051.39,0.0,12183404657.1271,0.0,0.0,0.0,12182501622.9661,40982.771,862051.39
"Narayanpur","Rural",100,8015349.283999999,6152.080000000001,5732.619999999999,8027233.983999999,0.0,8015349.283999999,6152.080000000001,5732.619999999999,0.0,0.0,0.0
"Narayanpur","Total",100,20918106.667999998,5732.619999999999,14960.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Narayanpur","Urban",100,86409375.208,3076.0400000000004,61800.44,0.0,86474251.68800001,0.0,0.0,0.0,86409375.208,3076.0400000000004,61800.44
"Dakshin Bastar Dantewada","Rural",100,205034050.83168,17076.416,38421.936,205089549.18368,0.0,205034050.83168,17076.416,38421.936,0.0,0.0,0.0
"Dakshin Bastar Dantewada","Total",100,435697358.01732,17076.416,81646.614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Dakshin Bastar Dantewada","Urban",100,1418152184.9191198,15475.501999999999,265751.724,0.0,1418433412.14512,0.0,0.0,0.0,1418152184.9191198,15475.501999999999,265751.724
"Bijapur","Rural",100,17588435.283000004,10719.66,6891.210000000001,17606046.153000005,0.0,17588435.283000004,10719.66,6891.210000000001,0.0,0.0,0.0
"Bijapur","Total",100,36479717.624,10464.429999999998,14292.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bijapur","Urban",100,183050011.64900002,7912.13,71719.63,0.0,183129643.409,0.0,0.0,0.0,183050011.64900002,7912.13,71719.63
"Sheopur","Rural",100,274428598.08618,36456.633,39895.937999999995,274504950.65718,0.0,274428598.08618,36456.633,39895.937999999995,0.0,0.0,0.0
"Sheopur","Total",100,610367054.36409,34393.05,88734.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sheopur","Urban",100,2706433760.43612,22011.552,393456.492,0.0,2706849228.48012,0.0,0.0,0.0,2706433760.43612,22011.552,393456.492
"Morena","Rural",100,2589575487.4030004,102230.44,131719.99000000002,2589809437.833,0.0,2589575487.4030004,102230.44,131719.99000000002,0.0,0.0,0.0
"Morena","Total",100,8077929505.481,88468.65,410887.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Morena","Urban",100,28523980741.842,41285.37,1450885.8599999999,0.0,28525472913.072,0.0,0.0,0.0,28523980741.842,41285.37,1450885.8599999999
"Bhind","Rural",100,2697210207.9232507,78338.23,158379.46500000003,2697446925.618251,0.0,2697210207.9232507,78338.23,158379.46500000003,0.0,0.0,0.0
"Bhind","Total",100,6670519869.0575,69823.20499999999,391691.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bhind","Urban",100,19518521182.06825,42575.125,1146122.365,0.0,19519709879.55825,0.0,0.0,0.0,19518521182.06825,42575.125,1146122.365
"Gwalior","Rural",100,7143464628.162081,91441.62,351542.228,7143907612.01008,0.0,7143464628.162081,91441.62,351542.228,0.0,0.0,0.0
"Gwalior","Total",100,24692438425.67008,60961.079999999994,1215157.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Gwalior","Urban",100,35923781656.0752,40640.72,1767871.32,0.0,35925590168.115204,0.0,0.0,0.0,35923781656.0752,40640.72,1767871.32
"Datia","Rural",100,699449497.86308,21242.358000000004,88903.202,699559643.4230801,0.0,699449497.86308,21242.358000000004,88903.202,0.0,0.0,0.0
"Datia","Total",100,1367949902.9003599,22029.111999999997,173872.634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Datia","Urban",100,3905775514.61596,23602.62,496441.774,0.0,3906295559.00996,0.0,0.0,0.0,3905775514.61596,23602.62,496441.774
"Shivpuri","Rural",100,1668379217.3999999,72494.1,96658.79999999999,1668548370.2999997,0.0,1668379217.3999999,72494.1,96658.79999999999,0.0,0.0,0.0
"Shivpuri","Total",100,4349702959.65,69042.0,252003.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Shivpuri","Urban",100,19573663318.425003,48329.399999999994,1134014.85,0.0,19574845662.675003,0.0,0.0,0.0,19573663318.425003,48329.399999999994,1134014.85
"Tikamgarh","Rural",100,44.7,2.9,3.9,51.5,0.0,44.7,2.9,3.9,0.0,0.0,0.0
"Tikamgarh","Total",100,42.9,2.8,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Tikamgarh","Urban",100,32.9,2.7,45.2,0.0,80.8,0.0,0.0,0.0,32.9,2.7,45.2
"Chhatarpur","Rural",100,1615102133.1250002,45821.75000000001,91643.50000000001,1615239598.3750002,0.0,1615102133.1250002,45821.75000000001,91643.50000000001,0.0,0.0,0.0
"Chhatarpur","Total",100,4752127430.15625,42297.0,269643.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Chhatarpur","Urban",100,17983541059.21875,28198.0,1020415.1249999999,0.0,17984589672.34375,0.0,0.0,0.0,17983541059.21875,28198.0,1020415.1249999999
"Panna","Rural",100,516656455.2,30495.6,50826.0,516737776.8,0.0,516656455.2,30495.6,50826.0,0.0,0.0,0.0
"Panna","Total",100,1053979168.608,29479.079999999998,103685.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Panna","Urban",100,5559223457.951999,23379.96,546887.7599999999,0.0,5559793725.671999,0.0,0.0,0.0,5559223457.951999,23379.96,546887.7599999999
"Sagar","Rural",100,51.6,4.7,11.2,67.5,0.0,51.6,4.7,11.2,0.0,0.0,0.0
"Sagar","Total",100,46.5,4.1,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sagar","Urban",100,32.1,2.5,64.7,0.0,99.30000000000001,0.0,0.0,0.0,32.1,2.5,64.7
"Damoh","Rural",100,942967311.17699,63210.950000000004,74588.921,943105111.0479901,0.0,942967311.17699,63210.950000000004,74588.921,0.0,0.0,0.0
"Damoh","Total",100,2301479539.1438403,58154.074,182047.53600000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Damoh","Urban",100,8982163201.380821,36662.350999999995,710491.0780000001,0.0,8982910354.80982,0.0,0.0,0.0,8982163201.380821,36662.350999999995,710491.0780000001
"Satna","Rural",100,11327384814.033,49036.57000000001,508197.18,11327942047.783,0.0,11327384814.033,49036.57000000001,508197.18,0.0,0.0,0.0
"Satna","Total",100,14805090677.990501,49036.57000000001,664222.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Satna","Urban",100,30057314967.06125,51265.505,1348505.675,0.0,30058714738.24125,0.0,0.0,0.0,30057314967.06125,51265.505,1348505.675
"Rewa","Rural",100,34.7,2.1,17.8,54.6,0.0,34.7,2.1,17.8,0.0,0.0,0.0
"Rewa","Total",100,32.9,2.2,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Rewa","Urban",100,21.8,2.4,59.5,0.0,83.7,0.0,0.0,0.0,21.8,2.4,59.5
"Umaria","Rural",100,241113469.56712,27079.836000000003,37395.964,241177945.36711997,0.0,241113469.56712,27079.836000000003,37395.964,0.0,0.0,0.0
"Umaria","Total",100,569526643.6326799,25145.562,88331.84599999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Umaria","Urban",100,2294735089.6732802,13539.918000000001,355906.416,0.0,2295104536.0072803,0.0,0.0,0.0,2294735089.6732802,13539.918000000001,355906.416
"Neemuch","Rural",100,900750428.8054801,23129.875999999997,109040.84400000001,900882599.5254802,0.0,900750428.8054801,23129.875999999997,109040.84400000001,0.0,0.0,0.0
"Neemuch","Total",100,1794676990.7260702,19825.608,217255.621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Neemuch","Urban",100,4339979338.79004,11564.937999999998,525378.612,0.0,4340516282.34004,0.0,0.0,0.0,4339979338.79004,11564.937999999998,525378.612
"Mandsaur","Rural",100,2389613193.06493,30829.452999999998,178274.663,2389822297.18093,0.0,2389613193.06493,30829.452999999998,178274.663,0.0,0.0,0.0
"Mandsaur","Total",100,4312083957.4104,29489.042,321698.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Mandsaur","Urban",100,12253505245.64122,22786.987,914160.302,0.0,12254442192.93022,0.0,0.0,0.0,12253505245.64122,22786.987,914160.302
"Ratlam","Rural",100,2837082564.97974,50927.41500000001,194979.246,2837328471.64074,0.0,2837082564.97974,50927.41500000001,194979.246,0.0,0.0,0.0
"Ratlam","Total",100,6944500606.816079,42197.001,477262.6319999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ratlam","Urban",100,17530629580.621082,20370.965999999997,1204797.132,0.0,17531854748.71908,0.0,0.0,0.0,17530629580.621082,20370.965999999997,1204797.132
"Ujjain","Rural",100,7066255112.547839,75500.832,355648.65599999996,7066686262.035839,0.0,7066255112.547839,75500.832,355648.65599999996,0.0,0.0,0.0
"Ujjain","Total",100,16974802784.3328,61592.784,854351.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ujjain","Urban",100,33002174715.58656,37750.416,1661018.304,0.0,33003873484.30656,0.0,0.0,0.0,33002174715.58656,37750.416,1661018.304
"Shajapur","Rural",100,3066193102.39974,66557.964,202699.25400000002,3066462359.6177406,0.0,3066193102.39974,66557.964,202699.25400000002,0.0,0.0,0.0
"Shajapur","Total",100,5285750795.927911,60507.24,349429.31100000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Shajapur","Urban",100,15262319397.765871,36304.344,1008958.2270000001,0.0,15263364660.33687,0.0,0.0,0.0,15262319397.765871,36304.344,1008958.2270000001
"Dewas","Rural",100,5306093984.65825,96950.33,339326.15499999997,5306530261.1432495,0.0,5306093984.65825,96950.33,339326.15499999997,0.0,0.0,0.0
"Dewas","Total",100,9047257024.532501,81313.18000000001,578574.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Dewas","Urban",100,18901431567.469254,40656.590000000004,1208751.695,0.0,18902680975.754253,0.0,0.0,0.0,18901431567.469254,40656.590000000004,1208751.695
"Dhar","Rural",100,9173166794.59008,102732.271,419672.256,9173689199.11708,0.0,9173166794.59008,102732.271,419672.256,0.0,0.0,0.0
"Dhar","Total",100,14380850026.93549,96174.892,657923.693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Dhar","Urban",100,36501559536.80636,65573.79,1669945.852,0.0,36503295056.44836,0.0,0.0,0.0,36501559536.80636,65573.79,1669945.852
"Indore","Rural",100,41.4,4.6,41.5,87.5,0.0,41.4,4.6,41.5,0.0,0.0,0.0
"Indore","Total",100,27.8,3.2,78.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Indore","Urban",100,23.3,2.7,90.3,0.0,116.3,0.0,0.0,0.0,23.3,2.7,90.3
"Khargone (West Nimar)","Rural",100,4560791713.5508,118001.898,243495.98,4561153211.4288,0.0,4560791713.5508,118001.898,243495.98,0.0,0.0,0.0
"Khargone (West Nimar)","Total",100,7858594952.579839,108636.66799999999,419562.30399999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Khargone (West Nimar)","Urban",100,25891263727.69608,59937.472,1382307.948,0.0,25892705973.11608,0.0,0.0,0.0,25891263727.69608,59937.472,1382307.948
"Barwani","Rural",100,1978286130.5458302,72065.812,142745.74300000002,1978500942.1008303,0.0,1978286130.5458302,72065.812,142745.74300000002,0.0,0.0,0.0
"Barwani","Total",100,3630059016.2442894,69294.05,261931.50899999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Barwani","Urban",100,12695603226.124208,56821.12099999999,916067.3409999999,0.0,12696576114.586208,0.0,0.0,0.0,12695603226.124208,56821.12099999999,916067.3409999999
