,product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count
187,B08WKG2MWT,Wayona Usb C 65W Fas,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,379,1099,66,4.3,2806
188,B0B466C3G4,Karbonn 80 cm (32 in,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",8990,18990,53,3.9,350
189,B005LJQMZC,BlueRigger Digital O,"Electronics|HomeTheater,TV&Video|Accessories|Cables|OpticalCables",486,1999,76,4.2,30023
190,B07MDRGHWQ,VW 60 cm (24 inches),"Electronics|HomeTheater,TV&Video|Televisions|StandardTelevisions",5699,11000,48,4.2,4003
191,B07DC4RZPY,Amazon Basics USB A ,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,709,1999,65,4.1,178817
192,B0B15GSPQW,Samsung 138 cm (55 i,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",47990,70900,32,4.3,7109
193,B08GJNM9N7,LOHAYA Television Re,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",299,1199,75,3.7,490
194,B09C6FML9B,Duracell Micro USB 3,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,320,599,47,4.1,491
195,B0B65MJ45G,Zebronics CU3100V Fa,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,139,549,75,3.9,61
196,B08P9RYPLR,FLiX (Beetel) USB to,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,129,249,48,4.0,9378
197,B0B6F8HHR6,MI 108 cm (43 inches,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",24999,35999,31,4.2,32840
198,B084MZXJN6,Belkin Apple Certifi,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,999,1699,41,4.4,7318
199,B08XMG618K,Time Office Scanner ,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,225,499,55,4.1,789
200,B0BCKWZ884,Caldipree Silicone C,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",547,2999,82,4.3,407
201,B00GGGOYEK,Storite USB 2.0 A to,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,259,699,63,3.8,2399
202,B07ZR4S1G4,Universal Remote Con,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",239,699,66,4.4,2640
203,B09C635BMM,Cotbolt Silicone Cas,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",349,999,65,4.0,839
204,B00GG59HU2,BlueRigger High Spee,"Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",467,599,22,4.4,44054
205,B00RGLI0ZS,Amkette 30 Pin to US,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,449,599,25,4.0,3231
206,B09ZPJT8B2,TCL 80 cm (32 inches,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",11990,31990,63,4.2,64
207,B07HZ2QCGR,POPIO Type C Dash Ch,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,350,599,42,3.9,8314
208,B095244Q22,MYVN LTG to USB for ,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,252,999,75,3.7,2249
209,B08CKW1KH9,Tata Sky Universal R,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",204,599,66,3.6,339
210,B0BLV1GNLN,WZATCO Pixel | Porta,"Electronics|HomeTheater,TV&Video|Projectors",6490,9990,35,4.0,27
211,B08RHPDNVV,7SEVEN® Compatible T,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",235,599,61,3.5,197
212,B00NH13Q8W,AmazonBasics USB 2.0,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,299,800,63,4.5,74977
213,B0B8SSZ76F,Amazon Basics USB C ,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,799,1999,60,4.2,8583
214,B0841KQR1Z,Crypo™ Universal Rem,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",299,999,70,3.8,928
215,B0B467CCB9,Karbonn 80 cm (32 In,"Electronics|HomeTheater,TV&Video|Televisions|StandardTelevisions",6999,16990,59,3.8,110
216,B095JQVC7N,OnePlus 138.7 cm (55,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",42999,59999,28,4.1,6753
217,B08PPHFXG3,Posh 1.5 Meter High ,"Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",173,999,83,4.3,1237
218,B06XR9PR5X,Amazon Basics HDMI C,Electronics|HomeAudio|Accessories|Adapters,209,600,65,4.4,18872
219,B09JSW16QD,boAt LTG 550v3 Light,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,848.99,1490,43,3.9,356
220,B07JH1CBGW,Wayona Nylon Braided,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,649,1999,68,4.2,24269
221,B09127FZCK,Astigo Compatible Re,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",299,899,67,3.8,425
222,B083GQGT3Z,Caprigo Heavy Duty T,"Electronics|HomeTheater,TV&Video|Accessories|TVMounts,Stands&Turntables|TVWall&CeilingMounts",399,799,50,4.1,1161
223,B09Q8WQ5QJ,Portronics Konnect L,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,249,499,50,4.1,1508
224,B07YZG8PPY,TATA SKY HD Connecti,"Electronics|HomeTheater,TV&Video|SatelliteEquipment|SatelliteReceivers",1249,2299,46,4.3,7636
225,B09H39KTTB,Remote Compatible fo,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",213,499,57,3.7,246
226,B08DCVRW98,SoniVision SA-D10 SA,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",209,499,58,4.0,479
227,B0718ZN31Q,Rts™ High Speed 3D F,"Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",598,4999,88,4.2,910
228,B0162LYSFS,boAt LTG 500 Apple M,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,799,1749,54,4.1,5626
229,B07PFJ5VQD,Agaro Blaze USBA to ,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,159,595,73,4.3,14184
230,B01J8S6X2I,AmazonBasics 6 Feet ,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|DVICables,499,1100,55,4.4,25177
231,B09MJ77786,MI 108 cm (43 inches,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",31999,49999,36,4.3,21252
232,B09NNGHG22,Sansui 140cm (55 inc,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",32990,56790,42,4.3,567
233,B07V5YF4ND,LOHAYA LCD/LED Remot,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",299,1199,75,3.5,466
234,B0B65P827P,Zebronics CU3100V Fa,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,128.31,549,77,3.9,61
235,B084MZYBTV,Belkin USB C to USB-,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,599,849,29,4.5,474
236,B097ZQTDVZ,7SEVEN® TCL Remote C,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",399,899,56,3.4,431
237,B0B5F3YZY4,Wayona 3in1 Nylon Br,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,449,1099,59,4.0,242
238,B09G5TSGXV,Hi-Mobiler iPhone Ch,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,254,799,68,4.0,2905
239,B006LW0WDQ,Amazon Basics 16-Gau,"Electronics|HomeTheater,TV&Video|Accessories|Cables|SpeakerCables",399,795,50,4.4,12091
240,B09YLX91QR,Ambrane 60W / 3A Fas,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,179,399,55,4.0,1423
241,B081FJWN52,Wayona Usb Type C To,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,339,999,66,4.3,6255
242,B0758F7KK7,Caprigo Heavy Duty T,"Electronics|HomeTheater,TV&Video|Accessories|TVMounts,Stands&Turntables|TVWall&CeilingMounts",399,999,60,4.0,1236
243,B09L835C3V,Smashtronics® - Case,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",199,399,50,4.2,1335
244,B098TV3L96,Electvision Remote C,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",349,1999,83,3.8,197
245,B08NCKT9FG,Boat A 350 Type C Ca,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,299,798,63,4.4,28791
246,B0B4T6MR8N,pTron Solero M241 2.,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,89,800,89,3.9,1075
247,B01GGKZ4NU,AmazonBasics USB Typ,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,549,995,45,4.2,29746
248,B09BW2GP18,Croma 3A Fast charge,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,129,1000,87,3.9,295
249,B09WN3SRC7,Sony Bravia 164 cm (,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",77990,139900,44,4.7,5935
250,B09B125CFJ,7SEVEN® Compatible f,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",349,799,56,3.6,323
251,B09RQRZW2X,7SEVEN® Compatible V,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",499,899,44,3.7,185
252,B07924P3C5,Storite High Speed M,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,299,799,63,4.2,2117
253,B08N1WL9XW,FLiX (Beetel) 3in1 (,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,182,599,70,4.0,9378
254,B07VVXJ2P5,SVM Products Unbreak,"Electronics|HomeTheater,TV&Video|Accessories|TVMounts,Stands&Turntables|TVWall&CeilingMounts",96,399,76,3.6,1796
255,B0BC8BQ432,VU 164 cm (65 inches,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",54990,85000,35,4.3,3587
256,B06XFTHCNY,CableCreation RCA to,"Electronics|HomeTheater,TV&Video|Accessories|Cables|RCACables",439,758,42,4.2,4296
257,B08CT62BM1,Wayona USB Type C Fa,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,299,999,70,4.3,2651
258,B07CRL2GY6,boAt Rugged V3 Braid,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,299,799,63,4.2,94363
259,B07DWFX9YS,Amazon Basics USB A ,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,789,1999,61,4.2,34540
260,B01D5H90L4,AmazonBasics - High-,"Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",299,700,57,4.4,8714
261,B07F1P8KNV,Wayona Nylon Braided,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,325,1099,70,4.2,10576
262,B084N1BM9L,Belkin Apple Certifi,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,1299,1999,35,4.4,7318
263,B09F6D21BY,7SEVEN Compatible LG,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",790,1999,60,3.0,103
264,B09LQQYNZQ,Realme Smart TV Stic,Electronics|HomeAudio|MediaStreamingDevices|StreamingClients,4699,4699,0,4.5,224
265,B0BC9BW512,Acer 100 cm (40 inch,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",18999,24990,24,4.3,4702
266,B0B61HYR92,Lapster usb 2.0 mant,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,199,999,80,4.2,85
267,B075ZTJ9XR,AmazonBasics High-Sp,"Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",269,650,59,4.4,35877
268,B0978V2CP6,Cubetek 3 in 1 LCD D,"Electronics|HomeTheater,TV&Video|AVReceivers&Amplifiers",1990,3100,36,4.0,897
269,B09LRZYBH1,KRISONS Thunder Spea,Electronics|HomeAudio|Speakers|TowerSpeakers,2299,3999,43,3.8,282
270,B0B997FBZT,Acer 139 cm (55 inch,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",35999,49990,28,4.3,1611
271,B098LCVYPW,Dealfreez Case Compa,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",349,999,65,4.2,513
272,B09HV71RL1,Wayona Type C to Lig,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,719,1499,52,4.1,1045
273,B08PZ6HZLT,VW 80 cm (32 inches),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",8999,18999,53,4.0,6347
274,B075TJHWVC,Airtel Digital TV HD,"Electronics|HomeTheater,TV&Video|SatelliteEquipment|SatelliteReceivers",917,2299,60,4.2,3300
275,B09LV13JFB,LOHAYA Voice Assista,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",399,999,60,3.3,23
276,B092BL5DCX,Samsung 138 cm (55 i,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",45999,69900,34,4.3,7109
277,B09VH568H7,Amazon Brand - Solim,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,119,299,60,3.8,51
278,B09HQSV46W,Mi 100 cm (40 inches,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",21999,29999,27,4.2,32840
279,B08TZD7FQN,Astigo Compatible Re,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",299,599,50,3.7,708
280,B0B21XL94T,Toshiba 108 cm (43 i,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",21990,34990,37,4.3,1657
281,B09PTT8DZF,Lenovo USB A to Type,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,417.44,670,38,3.9,523
282,B0B94JPY2N,Amazon Brand - Solim,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,199,999,80,3.0,
283,B0B3XXSB1K,LG 139 cm (55 inches,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",47990,79990,40,4.3,1376
284,B08RZ12GKR,Tata Sky Digital TV ,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",215,499,57,3.5,121
285,B0B4T8RSJ1,pTron Solero T241 2.,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,99,800,88,3.9,1075
286,B0B7B9V9QP,VU 108 cm (43 inches,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",18999,35000,46,4.0,1001
287,B08XXVXP3J,Storite Super Speed ,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,249,999,75,4.3,112
288,B06XGWRKYT,Kodak 80 cm (32 Inch,"Electronics|HomeTheater,TV&Video|Televisions|StandardTelevisions",7999,15999,50,3.8,3022
289,B07CWDX49D,AmazonBasics Double ,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,649,1600,59,4.3,5451
290,B09TY4MSH3,Firestick Remote,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",1289,2499,48,3.3,73
291,B07RY2X9MP,AmazonBasics 10.2 Gb,"Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",609,1500,59,4.5,1029
292,B0B2C5MJN6,Hisense 126 cm (50 i,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",32990,54990,40,4.1,1555
293,B0BBMGLQDW,Tuarso 8K HDMI 2.1 C,"Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",599,1999,70,4.2,47
294,B01LONQBDG,AmazonBasics USB Typ,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,349,899,61,4.1,14896
295,B08XXF5V6G,Kodak 139 cm (55 inc,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",29999,50999,41,4.4,1712
296,B09HK9JH4F,Smashtronics® - Case,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",199,399,50,4.2,1335
297,B09MMD1FDN,7SEVEN® Suitable Son,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",349,699,50,3.9,214
298,B09HN7LD5L,PROLEGEND® PL-T002 U,"Electronics|HomeTheater,TV&Video|Accessories|TVMounts,Stands&Turntables|TVWall&CeilingMounts",1850,4500,59,4.0,184
299,B0BNDD9TN6,WANBO X1 Pro (Upgrad,"Electronics|HomeTheater,TV&Video|Projectors",13990,28900,52,4.5,7
300,B0941392C8,Lava Charging Adapte,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,129,449,71,3.7,41
301,B01M5967SY,TIZUM High Speed HDM,"Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",379,999,62,4.2,12153
302,B016MDK4F4,Technotech High Spee,"Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",185,499,63,4.2,25
303,B08G43CCLC,NK STAR 950 Mbps USB,Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,218,999,78,4.2,163
304,B0B61GCHC1,LS LAPSTER Quality A,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,199,999,80,4.3,87
305,B07RX14W1Q,Amazon Basics 10.2 G,"Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",499,900,45,4.4,2165
306,B09PLD9TCD,Kodak 126 cm (50 inc,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",26999,42999,37,4.2,1510
307,B0B8ZKWGKD,ZORBES® Wall Adapter,"Electronics|HomeTheater,TV&Video|Accessories|TVMounts,Stands&Turntables|TVWall&CeilingMounts",893,1052,15,4.3,106
308,B09NNJ9WYM,Sansui 80cm (32 inch,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",10990,19990,45,3.7,129
309,B08H5L8V1L,Synqe USB Type C Fas,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,379,1099,66,4.3,3049
310,B0B8CXTTG3,MI 80 cm (32 inches),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",16999,25999,35,4.2,32840
311,B09HCH3JZG,Bestor ® 8K Hdmi 2.1,"Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",699,1899,63,4.4,390
312,B097JVLW3L,Irusu Play VR Plus V,"Electronics|HomeTheater,TV&Video|Accessories|3DGlasses",2699,3500,23,3.5,621
313,B09SB6SJB4,Amazon Brand - Solim,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,129,599,78,4.1,265
314,B08NW8GHCJ,Synqe USB C to USB C,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,389,999,61,4.3,838
315,B09YHLPQYT,Shopoflux Silicone R,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",246,600,59,4.2,143
316,B08G1RW2Q3,EYNK Extra Long Micr,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,299,799,63,4.0,151
317,B08YXJJW8H,"LUNAGARIYA®, Protect","Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",247,399,38,3.9,200
318,B09P8M18QM,7SEVEN® Compatible w,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",1369,2999,54,3.3,227
319,B08BG4M4N7,PRUSHTI COVER AND BA,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",199,499,60,3.8,538
320,B07VJ9ZTXS,Aine HDMI Male to VG,"Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",299,599,50,4.0,171
321,B084872DQY,Mi 80 cm (32 inches),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",14999,14999,0,4.3,27508
322,B00GGGOYEU,Storite USB 2.0 A to,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,299,699,57,3.9,1454
323,B08FD2VSD9,TCL 108 cm (43 inche,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",24990,51990,52,4.2,2951
324,B0BQRJ3C47,REDTECH USB-C to Lig,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,249,999,75,5.0,
325,B095JPKPH3,OnePlus 163.8 cm (65,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",61999,69999,11,4.1,6753
326,B087JWLZ2K,AmazonBasics 108 cm ,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",24499,50000,51,3.9,3518
327,B09DSXK8JX,Kodak 80 cm (32 inch,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",10499,19499,46,4.2,1510
328,B08V9C4B1J,Synqe Type C to Type,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,349,999,65,4.3,838
329,B08PKBMJKS,Airtel DigitalTV HD ,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",197,499,61,3.8,136
330,B0B8VQ7KDS,Airtel Digital TV HD,"Electronics|HomeTheater,TV&Video|SatelliteEquipment|SatelliteReceivers",1299,2499,48,4.3,301
331,B086JTMRYL,ESR USB C to Lightni,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,1519,1899,20,4.4,19763
332,B09RWQ7YR6,MI 138.8 cm (55 inch,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",46999,69999,33,4.3,21252
333,B00OFM6PEO,Storite USB Extensio,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,299,799,63,4.3,1902
334,B0BF57RN3K,Fire-Boltt Ninja Cal,Electronics|WearableTechnology|SmartWatches,1799,19999,91,4.2,13937
335,B0B3RRWSF6,Fire-Boltt Phoenix S,Electronics|WearableTechnology|SmartWatches,1998,9999,80,4.3,27696
336,B0B5B6PQCT,boAt Wave Call Smart,Electronics|WearableTechnology|SmartWatches,1999,7990,75,3.8,17831
337,B08HV83HL3,MI Power Bank 3i 200,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,2049,2199,7,4.3,178912
338,B0BBN4DZBD,Redmi A1 (Light Blue,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,6499,8999,28,4.0,7807
339,B0B3CPQ5PF,OnePlus Nord 2T 5G (,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,28999,28999,0,4.3,17415
340,B0B3CQBRB4,OnePlus Nord 2T 5G (,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,28999,28999,0,4.3,17415
341,B0BBN56J5H,"Redmi A1 (Black, 2GB",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,6499,8999,28,4.0,7807
342,B0BBN3WF7V,Redmi A1 (Light Gree,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,6499,8999,28,4.0,7807
343,B0BDRVFDKP,SanDisk Ultra® micro,Electronics|Accessories|MemoryCards|MicroSD,569,1000,43,4.4,67259
344,B0B5LVS732,Noise Pulse Go Buzz ,Electronics|WearableTechnology|SmartWatches,1898,4999,62,4.1,10689
345,B09V2Q4QVQ,Nokia 105 Single SIM,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|BasicMobiles,1299,1599,19,4.0,128311
346,B09V12K8NT,boAt Wave Lite Smart,Electronics|WearableTechnology|SmartWatches,1499,6990,79,3.9,21796
